No   IGT            Start RTA      End RTA        Length     Retime?    Reason / Notice
65   5:02:54.325    9:02:58.460    9:02:58.991    0.531      0.531      Paused by player, Unpause by player
66   5:03:17.375    9:03:22.030    9:03:22.132    0.102                 Paused by changed dimension, Unpause by rendered
67   5:03:22.572    9:03:27.322    9:03:27.445    0.123                 Paused by changed dimension, Unpause by rendered
68   5:03:26.240    9:03:31.116    9:03:31.193    0.077                 Paused by changed dimension, Unpause by rendered
69   5:03:29.779    9:03:34.713    9:03:40.156    5.443      5.443      Paused by player, Unpause by player
70   5:03:42.379    9:03:52.749    9:03:52.811    0.062                 Paused by changed dimension, Unpause by rendered
71   5:04:50.162    9:05:00.597    9:05:05.444    4.847      4.847      Paused by player, Unpause by player
72   5:06:49.262    9:07:04.589    9:07:18.479    13.890     13.890     Paused by player, Unpause by player
73   5:09:29.312    9:09:58.488    9:09:59.747    1.259      1.259      Paused by player, Unpause by player
74   5:10:03.662    9:10:34.098    9:10:37.142    3.044      3.044      Paused by player, Unpause by player
75   5:10:09.012    9:10:42.448    9:10:44.706    2.258      2.258      Paused by player, Unpause by player
76   5:10:30.462    9:11:06.162    9:11:12.251    6.089      6.089      Paused by player, Unpause by player
77   5:10:47.612    9:11:29.361    9:11:31.258    1.897      1.897      Paused by player, Unpause by player
78   5:10:48.162    9:11:31.769    9:11:32.172    0.403      0.403      Paused by player, Unpause by player
79   5:10:49.062    9:11:33.028    9:11:36.008    2.980      2.980      Paused by player, Unpause by player
80   5:10:54.662    9:11:41.586    9:11:46.439    4.853      4.853      Paused by player, Unpause by player
81   5:10:58.962    9:11:50.714    9:11:54.369    3.655      3.655      Paused by player, Unpause by player
82   5:15:06.112    9:16:01.487    9:16:01.930    0.443      0.443      Paused by player, Unpause by player
83   5:15:06.462    9:16:02.261    9:16:12.176    9.915      9.915      Paused by player, Unpause by player
84   5:15:48.212    9:16:53.913    9:16:54.017    0.104                 Paused by changed dimension, Unpause by rendered
85   5:15:52.282    9:16:58.075    9:16:58.120    0.045                 Paused by changed dimension, Unpause by rendered
86   5:15:58.012    9:17:03.840    9:17:03.936    0.096                 Paused by changed dimension, Unpause by moved mouse
87   5:16:01.400    9:17:07.305    9:17:07.352    0.047                 Paused by changed dimension, Unpause by rendered
88   5:16:06.971    9:17:12.918    9:17:12.987    0.069                 Paused by changed dimension, Unpause by changed look direction
89   5:16:51.289    9:17:57.235    9:17:57.282    0.047                 Paused by changed dimension, Unpause by rendered
90   5:16:53.170    9:17:59.149    9:17:59.238    0.089                 Paused by changed dimension, Unpause by rendered
91   5:16:55.660    9:18:01.713    9:18:01.776    0.063                 Paused by changed dimension, Unpause by moved mouse
92   5:18:17.505    9:19:23.625    9:19:24.225    0.600      0.600      Paused by player, Unpause by player
93   5:18:30.855    9:19:37.532    9:19:37.644    0.112                 Paused by changed dimension, Unpause by moved mouse
94   5:18:31.780    9:19:38.546    9:19:38.670    0.124                 Paused by changed dimension, Unpause by rendered
95   5:19:56.164    9:21:03.060    9:21:11.752    8.692      8.692      Paused by player, Unpause by player
96   5:20:02.614    9:21:18.197    9:21:25.441    7.244      7.244      Paused by player, Unpause by player
97   5:20:22.214    9:21:45.013    9:21:56.740    11.727     11.727     Paused by player, Unpause by player
98   5:20:36.064    9:22:10.581    9:22:17.399    6.818      6.818      Paused by player, Unpause by player
99   5:20:37.014    9:22:18.321    9:22:19.411    1.090      1.090      Paused by player, Unpause by player
100  5:20:37.964    9:22:20.344    9:22:21.386    1.042      1.042      Paused by player, Unpause by player
101  5:20:38.614    9:22:22.029    9:22:27.019    4.990      4.990      Paused by player, Unpause by player
102  5:20:48.864    9:22:37.272    9:22:42.327    5.055      5.055      Paused by player, Unpause by player
103  5:23:28.064    9:25:21.521    9:25:25.154    3.633      3.633      Paused by player, Unpause by player
104  5:24:02.714    9:25:59.761    9:26:04.601    4.840      4.840      Paused by player, Unpause by player
105  5:24:48.614    9:26:50.469    9:26:57.010    6.541      6.541      Paused by player, Unpause by player
106  5:25:05.164    9:27:13.536    9:27:17.091    3.555      3.555      Paused by player, Unpause by player
107  5:25:49.564    9:28:01.457    9:28:07.645    6.188      6.188      Paused by player, Unpause by player
108  5:26:24.714    9:28:42.779    9:28:50.651    7.872      7.872      Paused by player, Unpause by player
109  5:26:35.214    9:29:01.109    9:29:16.075    14.966     14.966     Paused by player, Unpause by player
110  5:31:05.564    9:33:46.409    9:33:46.493    0.084                 Paused by changed dimension, Unpause by rendered
111  5:31:20.433    9:34:01.376    9:34:06.063    4.687      4.687      Paused by player, Unpause by player
112  5:31:35.333    9:34:20.967    9:34:21.008    0.041                 Paused by changed dimension, Unpause by changed look direction
113  5:31:43.691    9:34:29.371    9:34:29.455    0.084                 Paused by changed dimension, Unpause by rendered
114  5:31:50.227    9:34:35.975    9:34:36.087    0.112                 Paused by changed dimension, Unpause by rendered
115  5:32:08.766    9:34:54.631    9:34:54.706    0.075                 Paused by changed dimension, Unpause by rendered
116  5:32:53.260    9:35:39.185    9:35:42.863    3.678      3.678      Paused by player, Unpause by player
117  5:32:53.960    9:35:43.535    9:36:02.292    18.757     18.757     Paused by player, Unpause by player
118  5:33:12.110    9:36:20.405    9:36:20.526    0.121                 Paused by changed dimension, Unpause by rendered
119  5:33:28.353    9:36:36.773    9:36:36.849    0.076                 Paused by changed dimension, Unpause by rendered
120  5:33:38.799    9:36:47.295    9:36:47.338    0.043                 Paused by changed dimension, Unpause by rendered
121  5:33:53.085    9:37:01.613    9:37:01.699    0.086                 Paused by changed dimension, Unpause by rendered
122  5:33:54.329    9:37:02.933    9:37:03.002    0.069                 Paused by changed dimension, Unpause by moved mouse
123  5:34:16.925    9:37:25.627    9:37:26.468    0.841      0.841      Paused by player, Unpause by player
124  5:34:25.025    9:37:34.542    9:37:34.667    0.125                 Paused by changed dimension, Unpause by changed look direction
125  5:34:33.431    9:37:42.969    9:37:47.042    4.073      4.073      Paused by player, Unpause by player
126  5:34:39.881    9:37:53.445    9:37:57.278    3.833      3.833      Paused by player, Unpause by player
127  5:35:24.331    9:38:41.698    9:38:41.743    0.045                 Paused by changed dimension, Unpause by changed look direction
128  5:35:24.485    9:38:41.894    9:38:41.977    0.083                 Paused by changed dimension, Unpause by changed look direction
129  5:35:35.487    9:38:52.940    9:38:55.209    2.269      2.269      Paused by player, Unpause by player
130  5:35:36.987    9:38:56.707    9:40:28.524    91.817     91.817     Paused by player, Unpause by player
131  5:35:53.537    9:40:45.053    9:40:47.898    2.845      2.845      Paused by player, Unpause by player
132  5:36:05.587    9:40:59.937    9:44:36.633    216.696    216.696    Paused by player, Unpause by player
133  5:36:28.837    9:44:59.902    9:45:03.125    3.223      3.223      Paused by player, Unpause by player
134  5:36:48.787    9:45:23.029    9:46:21.205    58.176     58.176     Paused by player, Unpause by player
135  5:37:45.037    9:47:17.436    9:47:20.114    2.678      2.678      Paused by player, Unpause by player
136  5:39:08.737    9:48:43.813    9:48:47.319    3.506      3.506      Paused by player, Unpause by player
137  5:39:10.637    9:48:49.212    9:48:53.189    3.977      3.977      Paused by player, Unpause by player
138  5:39:15.187    9:48:57.698    9:49:00.434    2.736      2.736      Paused by player, Unpause by player
139  5:39:35.137    9:49:20.358    9:49:20.868    0.510      0.510      Paused by player, Unpause by player
140  5:39:35.737    9:49:21.435    9:49:54.389    32.954     32.954     Paused by player, Unpause by player
141  5:40:09.087    9:50:27.696    9:50:28.825    1.129      1.129      Paused by player, Unpause by player
142  5:40:09.837    9:50:29.547    9:50:30.549    1.002      1.002      Paused by player, Unpause by player
143  5:40:11.687    9:50:32.367    9:50:33.277    0.910      0.910      Paused by player, Unpause by player
144  5:40:26.637    9:50:48.271    9:52:08.493    80.222     80.222     Paused by player, Unpause by player
145  5:40:28.387    9:52:10.258    9:52:16.680    6.422      6.422      Paused by player, Unpause by player
146  5:40:38.287    9:52:26.542    9:58:20.470    353.928    353.928    Paused by player, Unpause by player
147  5:40:58.587    9:58:40.751    9:58:42.298    1.547      1.547      Paused by player, Unpause by player
148  5:41:00.137    9:58:43.831    9:58:44.708    0.877      0.877      Paused by player, Unpause by player
149  5:41:02.137    9:58:46.661    9:58:47.393    0.732      0.732      Paused by player, Unpause by player
150  5:41:05.237    9:58:50.470    9:59:17.890    27.420     27.420     Paused by player, Unpause by player
151  5:41:19.137    9:59:31.812    10:00:29.224   57.412     57.412     Paused by player, Unpause by player
152  5:41:32.637    10:00:42.729   10:01:11.540   28.811     28.811     Paused by player, Unpause by player
153  5:42:55.637    10:02:34.542   10:02:38.633   4.091      4.091      Paused by player, Unpause by player
154  5:43:18.737    10:03:01.721   10:03:02.936   1.215      1.215      Paused by player, Unpause by player
155  5:43:19.137    10:03:03.305   10:03:03.798   0.493      0.493      Paused by player, Unpause by player
156  5:43:19.587    10:03:04.223   10:03:06.707   2.484      2.484      Paused by player, Unpause by player
157  5:43:20.187    10:03:07.296   10:03:10.689   3.393      3.393      Paused by player, Unpause by player
158  5:43:20.687    10:03:11.183   10:03:13.911   2.728      2.728      Paused by player, Unpause by player
159  5:43:38.587    10:03:31.772   10:03:33.928   2.156      2.156      Paused by player, Unpause by player
160  5:43:46.687    10:03:42.028   10:03:44.700   2.672      2.672      Paused by player, Unpause by player
161  5:43:58.937    10:03:56.925   10:03:56.989   0.064                 Paused by changed dimension, Unpause by rendered
162  5:44:01.405    10:03:59.457   10:03:59.534   0.077                 Paused by changed dimension, Unpause by changed look direction
163  5:44:17.606    10:04:15.715   10:04:16.330   0.615      0.615      Paused by player, Unpause by player
164  5:44:17.756    10:04:16.459   10:04:16.771   0.312      0.312      Paused by player, Unpause by player
165  5:45:01.806    10:05:00.776   10:05:00.939   0.163                 Paused by changed dimension, Unpause by rendered
166  5:45:04.949    10:05:04.088   10:05:04.162   0.074                 Paused by changed dimension, Unpause by changed look direction
167  5:45:21.201    10:05:20.351   10:05:51.533   31.182     31.182     Paused by player, Unpause by player
168  5:45:33.901    10:06:04.212   10:06:06.660   2.448      2.448      Paused by player, Unpause by player
169  5:46:06.801    10:06:39.540   10:06:39.606   0.066                 Paused by changed dimension, Unpause by rendered
170  5:46:14.441    10:06:47.241   10:06:47.325   0.084                 Paused by changed dimension, Unpause by changed look direction
171  5:46:16.242    10:06:49.068   10:06:50.583   1.515      1.515      Paused by player, Unpause by player
0    5:46:21.542    10:06:55.879   10:09:38.596   162.717               Paused by player, Unpause by rendered
1    5:46:29.771    10:09:46.805   10:09:47.010   0.205                 Paused by changed dimension, Unpause by moved mouse
2    5:46:47.239    10:10:04.512   10:10:04.688   0.176                 Paused by changed dimension, Unpause by moved mouse
3    5:47:07.534    10:10:25.010   10:10:25.063   0.053                 Paused by changed dimension, Unpause by changed look direction
4    5:47:11.086    10:10:28.615   10:10:28.688   0.073                 Paused by changed dimension, Unpause by changed look direction
5    5:47:12.799    10:10:30.360   10:10:30.433   0.073                 Paused by changed dimension, Unpause by changed look direction
6    5:47:19.552    10:10:37.160   10:10:37.256   0.096                 Paused by changed dimension, Unpause by changed look direction
